longitude,housing_median_age,<1H OCEAN,INLAND,NEAR BAY,NEAR OCEAN,Total_Rooms,Median_Income
-117.37,18.0,0,0,0,1,975.0,1.9562
-118.15,52.0,1,0,0,0,941.0,1.9038
-122.56,19.0,0,0,1,0,4651.500000000011,5.0965
-118.3,16.0,1,0,0,0,1353.0,3.1551
-118.23,32.0,1,0,0,0,2698.0,1.9038
-117.11,18.0,0,0,0,1,2329.0,2.1179
-118.31,48.0,1,0,0,0,2015.0,4.0625
-116.93,19.0,1,0,0,0,3354.0,3.0192
-119.27,44.0,0,0,0,1,1312.0,4.09
-117.32,30.0,0,1,0,0,1129.0,2.3917
-117.52,21.0,0,1,0,0,941.0,2.5656
-117.88,31.0,1,0,0,0,1120.0,2.8077
-118.42,31.0,1,0,0,0,2235.0,6.1359
-122.04,17.0,0,0,1,0,3314.0,4.3875
-118.13,45.0,1,0,0,0,1606.0,4.6765
-120.76,16.0,0,1,0,0,1343.0,3.5833
-118.19,40.0,1,0,0,0,1547.0,3.3869
-118.16,35.0,0,1,0,0,3114.0,3.9028
-115.49,17.0,0,1,0,0,1960.0,1.9038
-117.0,11.0,0,0,0,1,3098.0,4.9792
-122.25,29.0,0,0,1,0,2468.0,1.9038
-124.02,28.0,1,0,0,0,3513.0,3.8095
-117.43,13.0,0,1,0,0,4651.500000000011,4.2273
-117.94,18.0,1,0,0,0,1867.0,2.6221
-121.94,31.0,0,0,0,1,1738.0,2.5172
-117.48,17.0,0,1,0,0,1834.0,3.1028
-117.53,5.0,0,1,0,0,2185.0,3.7917
-122.3,35.0,0,0,1,0,1811.0,3.375
-122.08,33.0,0,0,1,0,941.0,4.25
-117.94,34.0,1,0,0,0,1403.0,3.8409
-122.07,21.0,0,0,1,0,4599.0,2.9817
-118.06,42.0,1,0,0,0,1342.0,5.4381
-117.11,52.0,0,0,0,1,941.0,1.9038
-118.22,28.0,1,0,0,0,3306.0,3.0919
-121.47,52.0,0,1,0,0,941.0,3.0217
-117.41,20.0,0,1,0,0,1160.0,5.2072
-117.88,32.0,1,0,0,0,1484.0,5.1418
-117.02,22.0,0,0,0,1,4651.500000000011,4.7952
-118.12,37.0,0,1,0,0,2705.0,2.2692
-122.56,24.0,0,0,1,0,941.0,5.1292
-121.14,14.0,0,1,0,0,2591.0,3.5774
-118.15,36.0,1,0,0,0,3514.0,3.1211
-116.92,24.0,1,0,0,0,4055.0,4.5224
-118.34,40.0,1,0,0,0,3068.0,3.5637
-117.97,16.0,1,0,0,0,2035.0,3.2546
-121.75,26.0,0,1,0,0,2647.0,3.7212
-118.38,38.0,0,0,0,1,1318.0,6.0308
-117.16,23.0,0,1,0,0,3215.0,6.0701
-121.95,27.0,1,0,0,0,3236.0,3.5625
-119.2,22.0,0,0,0,1,2362.0,3.4006
-118.19,46.0,1,0,0,0,1051.0,1.9038
-117.91,34.0,1,0,0,0,1763.0,5.0096
-118.06,45.0,1,0,0,0,1471.0,4.5478
-122.05,34.0,0,0,1,0,1408.0,4.175
-119.22,11.0,0,0,0,1,4651.500000000011,3.2158
-117.04,16.0,1,0,0,0,2852.0,6.15921
-123.68,31.0,1,0,0,0,1852.0,1.9038
-122.09,26.0,0,0,1,0,3218.0,3.2875
-118.17,43.0,1,0,0,0,1636.0,2.2902
-118.08,30.0,1,0,0,0,2188.0,2.7759
-118.46,28.0,0,0,0,1,3065.0,6.15921
-118.24,38.0,1,0,0,0,1657.0,2.1429
-117.89,32.0,1,0,0,0,1562.0,2.9167
-118.21,37.0,1,0,0,0,1822.0,1.9881
-122.58,27.0,0,0,1,0,4651.500000000011,5.615
-122.94,49.0,1,0,0,0,1141.0,3.7143
-117.7,29.0,1,0,0,0,4651.500000000011,2.8192
-117.31,38.0,0,0,0,1,2367.0,4.1477
-118.22,39.0,1,0,0,0,1921.0,3.0167
-118.1,36.0,1,0,0,0,1962.0,5.62
-122.01,41.0,0,0,0,1,2548.0,3.6902
-117.1,5.0,1,0,0,0,3159.0,3.1467
-117.92,24.0,1,0,0,0,2539.0,3.0708
-122.07,26.0,0,0,1,0,3204.0,5.4834
-118.28,49.0,1,0,0,0,2174.0,1.9038
-118.09,31.0,1,0,0,0,4231.0,6.15921
-118.08,30.0,1,0,0,0,3259.0,2.8608
-121.18,42.0,0,1,0,0,2101.0,2.3333
-124.14,29.0,1,0,0,0,2864.0,2.1354
-122.31,43.0,0,0,1,0,2116.0,4.1587
-118.49,32.0,1,0,0,0,3407.0,3.0369
-117.22,14.0,0,1,0,0,4651.500000000011,3.2148
-118.45,34.0,1,0,0,0,2094.0,5.2801
-118.75,4.0,0,0,0,1,4651.500000000011,6.15921
-117.17,45.0,0,0,0,1,3149.0,2.7266
-122.74,42.0,1,0,0,0,2050.0,2.375
-117.3,31.0,0,0,0,1,2128.0,4.027
-118.34,40.0,1,0,0,0,2064.0,2.2254
-118.29,29.0,1,0,0,0,2240.0,2.3317
-117.55,19.0,0,1,0,0,2472.0,2.2372
-116.96,17.0,1,0,0,0,4651.500000000011,2.3221
-117.98,24.0,1,0,0,0,2308.0,4.4766
-117.47,34.0,0,1,0,0,2086.0,3.2311
-117.65,33.0,0,1,0,0,2446.0,4.3958
-117.95,29.0,1,0,0,0,1829.0,4.1295
-120.85,18.0,0,1,0,0,4651.500000000011,3.4872
-119.64,15.0,0,1,0,0,2654.0,2.8393
-119.71,31.0,1,0,0,0,1643.0,3.1563
-117.82,15.0,1,0,0,0,3207.0,4.0484
-118.02,23.0,1,0,0,0,4651.500000000011,6.1142
-121.84,27.0,1,0,0,0,2512.0,4.25
-117.17,16.0,0,0,0,1,4651.500000000011,6.15921
-118.54,28.0,1,0,0,0,2309.0,6.15921
-121.97,38.0,0,1,0,0,2505.0,2.5833
-117.76,34.0,0,1,0,0,1914.0,2.8347
-118.34,23.0,1,0,0,0,2395.0,4.9779
-117.05,37.0,0,0,0,1,4651.500000000011,3.6625
-118.35,28.0,1,0,0,0,4651.500000000011,2.681
-121.3,16.0,0,1,0,0,1537.0,2.6471
-117.13,15.0,1,0,0,0,2241.0,3.4833
-117.31,38.0,0,1,0,0,2011.0,1.9038
-122.28,52.0,0,0,1,0,3007.0,2.5652
-122.34,10.0,0,1,0,0,2183.0,3.6853
-122.16,14.0,0,0,1,0,4651.500000000011,4.5321
-120.69,43.0,1,0,0,0,3044.0,2.4567
-122.28,52.0,0,0,1,0,1489.0,1.9038
-121.81,18.0,0,1,0,0,1222.0,2.0288
-121.41,18.0,0,1,0,0,4651.500000000011,3.089
-118.45,26.0,0,1,0,0,3135.0,4.337
-121.5,49.0,0,1,0,0,4094.0,5.2362
-117.9,22.0,1,0,0,0,3568.0,3.1667
-119.85,15.0,0,1,0,0,2563.0,6.15921
-117.18,39.0,0,0,0,1,3132.0,2.5288
-118.16,31.0,1,0,0,0,4651.500000000011,4.1661
-121.33,17.0,0,1,0,0,3608.0,3.311
-118.3,29.0,1,0,0,0,941.0,3.7375
-122.27,26.0,0,1,0,0,1833.0,1.9038
-118.32,48.0,1,0,0,0,1184.0,2.3526
-115.56,29.0,0,1,0,0,1568.0,3.1597
-118.11,30.0,1,0,0,0,2350.0,3.3421
-121.98,37.0,1,0,0,0,941.0,6.15921
-121.14,37.0,0,1,0,0,1358.0,3.1645
-122.09,32.0,0,0,1,0,1339.0,6.0265
-118.0,32.0,1,0,0,0,1162.0,3.875
-118.17,11.0,1,0,0,0,3605.0,2.6328
-118.43,34.0,1,0,0,0,2180.0,4.4464
-120.16,29.0,0,1,0,0,1995.0,1.9073
-121.38,23.0,0,1,0,0,2790.0,4.3288
-118.09,36.0,1,0,0,0,2734.0,5.9265
-122.7,45.0,1,0,0,0,941.0,3.2845
-118.46,24.0,1,0,0,0,2920.0,4.2708
-118.48,39.0,1,0,0,0,1530.0,3.5076
-118.33,45.0,1,0,0,0,2570.0,4.6898
-117.13,52.0,0,0,0,1,1148.0,5.454
-118.34,36.0,1,0,0,0,941.0,5.0254
-122.34,21.0,0,0,0,1,1799.0,6.15921
-122.42,52.0,0,0,1,0,2019.0,4.2212
-118.23,34.0,1,0,0,0,941.0,3.119
-119.02,39.0,0,1,0,0,2033.0,3.1736
-122.56,20.0,1,0,0,0,1151.0,5.93
-117.99,33.0,1,0,0,0,2299.0,3.6458
-121.89,19.0,0,1,0,0,2034.0,6.15921
-120.07,32.0,0,1,0,0,1268.0,1.9038
-117.67,24.0,1,0,0,0,3859.0,5.7871
-118.6,32.0,1,0,0,0,3999.0,6.0794
-117.95,27.0,1,0,0,0,2489.0,5.8777
-122.62,33.0,1,0,0,0,1369.0,4.0341
-118.03,30.0,1,0,0,0,2320.0,4.0865
-118.05,14.0,1,0,0,0,2673.0,4.1862
-118.94,14.0,0,1,0,0,4651.500000000011,4.2214
-118.11,36.0,1,0,0,0,1523.0,4.875
-122.42,46.0,0,0,0,1,941.0,2.375
-117.25,9.0,1,0,0,0,1944.0,2.066
-121.99,14.0,0,1,0,0,1780.0,6.15921
-118.32,49.0,1,0,0,0,1074.0,6.15921
-117.04,23.0,1,0,0,0,2491.0,6.15921
-121.16,14.0,0,1,0,0,1006.0,3.1042
-122.48,51.0,0,0,1,0,2095.0,4.4
-118.41,39.0,1,0,0,0,2040.0,6.15921
-118.38,48.0,1,0,0,0,2799.0,4.4896
-118.38,49.0,1,0,0,0,941.0,4.8958
-118.23,41.0,1,0,0,0,1353.0,2.1687
-117.59,14.0,0,1,0,0,1463.0,4.7857
-118.3,44.0,1,0,0,0,1442.0,4.5833
-119.84,17.0,0,1,0,0,2582.0,2.5
-119.73,31.0,0,1,0,0,1551.0,3.3438
-121.58,33.0,0,1,0,0,1897.0,2.1111
-118.99,35.0,0,1,0,0,1576.0,1.9038
-118.05,36.0,1,0,0,0,1084.0,3.7279
-117.26,13.0,1,0,0,0,3163.0,2.8214
-122.04,32.0,0,0,0,1,1438.0,4.1964
-122.28,30.0,0,0,1,0,4145.0,2.5444
-119.03,11.0,1,0,0,0,4528.0,5.3044
-118.29,21.0,1,0,0,0,4651.500000000011,3.3281
-122.23,41.0,0,0,1,0,941.0,6.15921
-121.85,17.0,1,0,0,0,1957.0,6.15921
-117.1,21.0,0,0,0,1,2063.0,1.9038
-121.49,52.0,0,1,0,0,1000.0,1.9038
-123.11,23.0,0,1,0,0,941.0,1.9038
-121.28,13.0,0,1,0,0,2432.0,2.5556
-122.8,26.0,1,0,0,0,2273.0,2.9453
-117.04,28.0,1,0,0,0,941.0,6.15921
-122.07,15.0,0,0,1,0,3475.0,4.6211
-123.02,52.0,0,0,0,1,2154.0,2.0556
-117.41,32.0,0,1,0,0,2837.0,2.3798
-121.3,13.0,0,1,0,0,2135.0,3.6995
-124.08,29.0,0,0,0,1,1029.0,2.0156
-117.79,16.0,1,0,0,0,4651.500000000011,6.15921
-118.36,32.0,1,0,0,0,2455.0,4.0764
-120.02,24.0,0,1,0,0,1602.0,1.9038
-122.33,18.0,0,0,0,1,4493.0,6.15921
-117.07,15.0,1,0,0,0,2000.0,4.3594
-118.44,9.0,1,0,0,0,4651.500000000011,3.2545
-118.23,41.0,1,0,0,0,941.0,2.0476
-118.2,46.0,1,0,0,0,941.0,2.1029
-118.22,43.0,1,0,0,0,941.0,3.0313
-122.27,41.0,0,0,0,1,941.0,6.15921
-119.12,31.0,0,0,0,1,941.0,3.5625
-122.08,31.0,0,0,1,0,941.0,3.7614
-117.86,20.0,1,0,0,0,3977.0,6.15921
-122.27,52.0,0,0,1,0,1803.0,6.15921
-118.51,37.0,1,0,0,0,2066.0,4.0924
-118.16,29.0,0,0,0,1,2743.0,3.625
-119.7,25.0,0,0,0,1,1858.0,3.0938
-116.92,21.0,1,0,0,0,4192.0,4.4306
-122.47,39.0,0,0,1,0,3200.0,3.6346
-121.96,33.0,1,0,0,0,2581.0,3.5199
-118.3,21.0,1,0,0,0,3960.0,1.9038
-119.74,47.0,0,1,0,0,2236.0,2.9545
-120.56,14.0,1,0,0,0,4651.500000000011,3.3603
-121.41,18.0,0,1,0,0,4651.500000000011,2.6485
-117.81,16.0,1,0,0,0,2666.0,6.15921
-118.18,44.0,1,0,0,0,1629.0,2.2991
-118.14,24.0,1,0,0,0,2999.0,2.9405
-118.5,36.0,1,0,0,0,1254.0,4.9643
-121.29,41.0,0,1,0,0,941.0,3.4141
-122.98,29.0,1,0,0,0,4450.0,3.1
-121.62,7.0,0,1,0,0,4480.0,3.809
-117.98,20.0,0,0,0,1,1851.0,3.8187
-117.78,33.0,0,1,0,0,1056.0,2.4464
-118.32,50.0,1,0,0,0,1842.0,3.1548
-118.15,52.0,1,0,0,0,1518.0,3.4018
-117.33,8.0,0,1,0,0,941.0,1.9038
-118.28,34.0,1,0,0,0,2305.0,1.9038
-121.02,35.0,0,1,0,0,1591.0,1.9038
-118.12,7.0,0,1,0,0,4651.500000000011,4.3229
-117.18,17.0,0,0,0,1,941.0,2.6493
-117.95,38.0,1,0,0,0,989.0,3.2632
-118.21,37.0,1,0,0,0,941.0,2.2454
-118.29,34.0,1,0,0,0,1374.0,5.3292
-118.13,46.0,0,1,0,0,2676.0,6.15921
-117.96,9.0,1,0,0,0,1899.0,6.15921
-117.98,35.0,1,0,0,0,984.0,5.0747
-118.28,40.0,1,0,0,0,2044.0,2.1437
-117.74,42.0,0,1,0,0,2504.0,3.0294
-121.69,15.0,1,0,0,0,4037.0,6.15921
-119.2,27.0,0,0,0,1,1035.0,4.2212
-118.22,48.0,0,0,0,1,941.0,1.9038
-121.42,35.0,0,1,0,0,1166.0,2.2452
-118.11,16.0,1,0,0,0,2416.0,2.8229
-121.33,13.0,0,1,0,0,4651.500000000011,1.9093
-122.21,52.0,0,0,1,0,941.0,2.6765
-118.39,28.0,1,0,0,0,1722.0,3.2228
-117.02,29.0,0,1,0,0,3111.0,2.8281
-118.18,30.0,0,0,0,1,4651.500000000011,4.0968
-117.94,34.0,1,0,0,0,2627.0,4.7731
-118.31,28.0,1,0,0,0,1576.0,2.6312
-118.14,30.0,1,0,0,0,2598.0,2.1377
-121.94,5.0,1,0,0,0,2364.0,5.2642
-117.3,24.0,0,0,0,1,2171.0,3.194
-116.91,21.0,1,0,0,0,4152.0,4.5096
-117.68,4.0,0,1,0,0,4651.500000000011,6.15921
-122.08,46.0,0,0,1,0,1115.0,3.2083
-121.88,46.0,0,1,0,0,2112.0,2.5737
-122.24,43.0,0,0,1,0,1626.0,2.2542
-121.84,14.0,0,1,0,0,2351.0,2.3155
-120.59,16.0,0,1,0,0,4651.500000000011,2.1061
-117.18,15.0,1,0,0,0,4651.500000000011,3.1793
-119.16,11.0,0,0,0,1,4651.500000000011,4.763
-118.31,36.0,1,0,0,0,2517.0,2.1524
-122.43,52.0,0,0,1,0,2960.0,3.95
-117.81,18.0,1,0,0,0,941.0,3.5625
-117.06,34.0,0,0,0,1,2516.0,2.2308
-121.19,27.0,0,1,0,0,1621.0,2.1513
-118.19,40.0,1,0,0,0,1095.0,1.9688
-119.64,23.0,0,1,0,0,3182.0,3.8108
-120.01,22.0,0,1,0,0,3080.0,2.996
-121.89,41.0,1,0,0,0,977.0,3.2317
-118.45,22.0,1,0,0,0,4651.500000000011,3.6171
-122.03,25.0,0,1,0,0,4617.0,2.9576
-121.79,18.0,1,0,0,0,3611.0,5.6345
-118.37,23.0,1,0,0,0,1883.0,3.5096
-120.6,27.0,0,1,0,0,2521.0,3.0911
-121.29,10.0,0,1,0,0,941.0,3.3889
-118.01,35.0,1,0,0,0,1755.0,5.0861
-118.65,5.0,1,0,0,0,4651.500000000011,6.15921
-122.2,52.0,0,0,1,0,1547.0,4.7721
-118.05,32.0,1,0,0,0,4492.0,3.2373
-122.49,44.0,0,0,0,1,1472.0,5.6826
-117.89,14.0,1,0,0,0,1562.0,2.3935
-118.25,37.0,1,0,0,0,1954.0,5.0862
-120.6,17.0,1,0,0,0,2495.0,2.2625
-117.61,21.0,0,1,0,0,4651.500000000011,4.4611
-121.04,18.0,0,1,0,0,4651.500000000011,2.0272
-118.36,27.0,1,0,0,0,2837.0,3.1325
-121.56,28.0,0,1,0,0,2332.0,3.7125
-117.43,15.0,0,1,0,0,4651.500000000011,2.1865
-117.71,10.0,0,1,0,0,4651.500000000011,3.851
-123.35,23.0,0,1,0,0,941.0,1.9038
-119.14,25.0,0,0,0,1,2202.0,4.43
-117.79,10.0,1,0,0,0,2106.0,6.15921
-118.31,47.0,1,0,0,0,3038.0,1.9038
-118.34,35.0,1,0,0,0,1359.0,2.5568
-122.23,33.0,0,0,0,1,3108.0,3.3015
-118.28,28.0,1,0,0,0,1306.0,1.9038
-122.76,11.0,1,0,0,0,2895.0,4.7283
-124.11,17.0,0,0,0,1,1661.0,2.7639
-117.09,36.0,0,0,0,1,1529.0,4.0982
-118.32,42.0,1,0,0,0,3343.0,1.9923
-118.34,41.0,1,0,0,0,2860.0,3.0431
-122.43,52.0,0,0,1,0,1583.0,4.6786
-120.77,28.0,0,1,0,0,1689.0,3.125
-117.95,26.0,1,0,0,0,1417.0,4.875
-120.4,17.0,0,1,0,0,2098.0,2.6544
-120.42,14.0,1,0,0,0,2069.0,4.5066
-118.42,38.0,1,0,0,0,3830.0,6.15921
-117.06,36.0,0,0,0,1,2785.0,2.3015
-122.5,44.0,0,0,0,1,2374.0,3.5
-122.21,40.0,0,0,1,0,4651.500000000011,6.15921
-117.23,6.0,0,1,0,0,4464.0,2.3848
-120.32,9.0,0,1,0,0,941.0,1.9038
-122.15,52.0,0,0,1,0,2117.0,6.15921
-118.35,25.0,1,0,0,0,1864.0,2.2303
-118.54,35.0,1,0,0,0,1664.0,4.6731
-122.34,33.0,0,0,1,0,2014.0,3.9773
-117.79,16.0,1,0,0,0,3114.0,6.15921
-119.83,14.0,0,1,0,0,1087.0,6.15921
-122.25,52.0,0,0,1,0,1038.0,3.1771
-119.0,20.0,0,1,0,0,1042.0,2.9815
-117.93,35.0,1,0,0,0,941.0,3.9583
-118.44,33.0,1,0,0,0,1121.0,4.8958
-118.48,35.0,1,0,0,0,1442.0,4.9688
-118.62,25.0,0,0,0,1,3546.0,6.15921
-122.12,51.0,0,0,0,1,2419.0,2.7933
-117.89,16.0,1,0,0,0,1591.0,6.15921
-117.19,30.0,0,0,0,1,3225.0,4.3317
-122.2,37.0,0,0,1,0,1403.0,2.8258
-117.6,9.0,1,0,0,0,4651.500000000011,5.3006
-124.16,19.0,0,0,0,1,1668.0,2.1336
-117.89,42.0,1,0,0,0,1301.0,5.0
-117.08,28.0,0,0,0,1,2296.0,2.3562
-122.25,37.0,0,0,1,0,3000.0,6.15921
-118.83,23.0,1,0,0,0,4651.500000000011,6.15921
-117.04,43.0,0,0,0,1,3171.0,3.141
-122.42,52.0,0,0,1,0,3321.0,2.0987
-117.2,30.0,0,0,0,1,941.0,3.2679
-122.96,20.0,0,0,0,1,1982.0,3.1429
-121.82,29.0,0,1,0,0,4651.500000000011,3.0253
-118.01,33.0,1,0,0,0,1387.0,5.422
-118.36,36.0,1,0,0,0,941.0,5.2799
-118.28,52.0,1,0,0,0,1739.0,2.4429
-122.07,30.0,0,0,1,0,1695.0,3.5045
-117.3,24.0,0,0,0,1,2628.0,4.0
-122.29,30.0,0,0,0,1,4651.500000000011,6.15921
-124.17,43.0,0,0,0,1,2285.0,1.9688
-122.44,52.0,0,0,1,0,2083.0,4.0882
-116.88,11.0,0,1,0,0,1089.0,4.9643
-122.23,52.0,0,0,1,0,941.0,3.0257
-117.72,17.0,0,1,0,0,2902.0,5.6029
-119.79,25.0,0,1,0,0,2330.0,3.2143
-118.32,28.0,1,0,0,0,2173.0,1.9038
-118.24,27.0,1,0,0,0,941.0,1.9038
-117.8,17.0,1,0,0,0,2971.0,6.15921
-122.33,28.0,0,0,0,1,2784.0,3.38
-122.27,47.0,0,0,1,0,1930.0,6.15921
-118.5,52.0,1,0,0,0,1506.0,6.15921
-121.79,22.0,1,0,0,0,3650.0,5.3774
-117.34,29.0,0,1,0,0,941.0,1.9038
-121.42,41.0,0,1,0,0,941.0,2.6818
-118.14,37.0,1,0,0,0,1129.0,2.6146
-121.96,39.0,0,1,0,0,941.0,2.1845
-118.29,36.0,1,0,0,0,1717.0,1.9038
-122.39,34.0,0,0,0,1,941.0,4.375
-118.23,35.0,1,0,0,0,1090.0,2.1607
-122.03,19.0,1,0,0,0,3811.0,3.5154
-122.08,33.0,0,0,1,0,2771.0,3.4042
-118.34,46.0,1,0,0,0,2437.0,2.4444
-117.54,6.0,0,1,0,0,941.0,4.125
-121.8,20.0,1,0,0,0,2473.0,5.6817
-121.88,14.0,1,0,0,0,4651.500000000011,3.5745
-118.06,42.0,0,1,0,0,2461.0,6.15921
-118.1,33.0,0,1,0,0,941.0,2.67
-118.49,28.0,1,0,0,0,3539.0,6.15921
-122.21,43.0,0,0,1,0,1017.0,2.2604
-122.41,52.0,0,0,1,0,2479.0,3.0774
-118.11,17.0,1,0,0,0,1205.0,3.2011
-122.42,36.0,0,0,0,1,1017.0,4.8
-124.0,16.0,1,0,0,0,2088.0,1.9038
-118.34,47.0,1,0,0,0,1927.0,1.9038
-118.04,24.0,1,0,0,0,4651.500000000011,4.6649
-121.88,24.0,1,0,0,0,968.0,2.8636
-117.09,29.0,0,0,0,1,2238.0,2.5559
-117.3,13.0,1,0,0,0,3619.0,2.765
-120.84,27.0,0,0,0,1,2863.0,2.6205
-122.16,46.0,0,0,1,0,954.0,2.925
-118.19,27.0,1,0,0,0,1346.0,1.9038
-121.42,23.0,0,1,0,0,3713.0,1.9038
-118.2,52.0,0,0,0,1,2662.0,2.3305
-122.04,10.0,0,0,1,0,974.0,2.3152
-117.93,17.0,1,0,0,0,3341.0,3.371
-117.76,40.0,1,0,0,0,1092.0,5.1165
-118.4,52.0,1,0,0,0,2501.0,6.15921
-121.82,41.0,1,0,0,0,1558.0,4.4167
-119.71,9.0,0,1,0,0,1122.0,2.0536
-122.44,52.0,0,0,1,0,3149.0,4.625
-117.87,34.0,1,0,0,0,1324.0,4.5234
-122.26,35.0,0,1,0,0,2467.0,2.0425
-117.16,49.0,0,0,0,1,1566.0,1.9637
-121.86,16.0,1,0,0,0,2411.0,6.15921
-117.07,14.0,0,0,0,1,2523.0,2.3886
-117.52,14.0,0,1,0,0,4651.500000000011,5.2759
-121.31,31.0,0,1,0,0,3114.0,6.15921
-118.23,52.0,1,0,0,0,941.0,2.5313
-121.95,19.0,0,1,0,0,3011.0,5.1534
-118.14,38.0,1,0,0,0,1843.0,2.2174
-115.52,17.0,0,1,0,0,1190.0,2.3571
-118.28,18.0,0,0,0,1,941.0,1.9038
-119.36,11.0,0,1,0,0,3221.0,2.9844
-117.99,18.0,1,0,0,0,1994.0,2.7614
-118.28,45.0,1,0,0,0,1720.0,1.9038
-121.25,29.0,0,1,0,0,2465.0,6.15921
-121.57,30.0,0,1,0,0,941.0,1.9038
-118.43,27.0,1,0,0,0,1613.0,6.15921
-123.2,26.0,1,0,0,0,941.0,2.3583
-120.74,23.0,0,1,0,0,1017.0,2.2656
-117.05,26.0,0,0,0,1,1919.0,4.2679
-118.06,24.0,1,0,0,0,4651.500000000011,4.1387
-118.41,43.0,1,0,0,0,2000.0,4.7031
-117.08,16.0,0,0,0,1,1111.0,1.9038
-119.71,36.0,0,0,0,1,1846.0,4.2283
-117.87,34.0,1,0,0,0,1004.0,3.8571
-119.69,20.0,0,1,0,0,2655.0,4.5398
-118.1,28.0,1,0,0,0,2825.0,5.2639
-123.01,33.0,1,0,0,0,941.0,4.6875
-117.36,33.0,0,1,0,0,1904.0,3.6227
-116.97,35.0,1,0,0,0,1113.0,2.9784
-117.9,35.0,1,0,0,0,2062.0,5.2897
-118.62,23.0,1,0,0,0,3098.0,5.7613
-122.53,38.0,0,0,1,0,1183.0,3.75
-117.21,5.0,0,1,0,0,4651.500000000011,5.2174
-118.44,28.0,1,0,0,0,1077.0,3.9167
-122.33,51.0,0,0,0,1,2565.0,6.15921
-118.16,28.0,1,0,0,0,2410.0,2.7339
-119.38,25.0,0,1,0,0,1180.0,2.0729
-117.41,26.0,0,1,0,0,2372.0,1.9038
-118.26,41.0,1,0,0,0,941.0,1.9038
-122.15,31.0,0,0,1,0,1616.0,2.9097
-118.86,20.0,0,1,0,0,2749.0,3.0391
-117.8,14.0,1,0,0,0,2635.0,4.4391
-119.3,16.0,0,1,0,0,2234.0,4.2778
-118.27,17.0,1,0,0,0,2124.0,1.9038
-118.23,33.0,1,0,0,0,941.0,2.5893
-117.14,5.0,0,1,0,0,2634.0,6.15921
-122.26,52.0,0,0,1,0,2491.0,3.075
-118.03,36.0,1,0,0,0,1601.0,4.8152
-117.91,35.0,1,0,0,0,2426.0,6.15921
-118.37,33.0,0,0,0,1,4651.500000000011,6.15921
-118.98,33.0,0,1,0,0,2043.0,2.343
-117.03,17.0,1,0,0,0,4651.500000000011,2.5707
-118.28,36.0,1,0,0,0,1989.0,3.3009
-122.19,34.0,0,1,0,0,2679.0,2.165
-119.4,22.0,0,1,0,0,2211.0,3.3269
-117.21,15.0,0,0,0,1,1889.0,2.2278
-119.07,19.0,0,1,0,0,4651.500000000011,4.6705
-121.48,52.0,0,1,0,0,941.0,1.9038
-118.19,49.0,0,0,0,1,1073.0,3.8026
-121.29,26.0,0,1,0,0,1814.0,4.4519
-119.77,19.0,0,1,0,0,3237.0,4.7804
-117.96,24.0,1,0,0,0,1328.0,4.2813
-121.83,27.0,1,0,0,0,1145.0,5.716
-122.1,18.0,0,0,1,0,4326.0,5.6931
-117.29,16.0,0,0,0,1,2150.0,2.4754
-117.14,25.0,0,0,0,1,1908.0,2.4828
-118.27,28.0,1,0,0,0,1642.0,4.1292
-118.31,26.0,1,0,0,0,4486.0,6.15921
-118.11,35.0,1,0,0,0,1323.0,5.0753
-118.48,36.0,1,0,0,0,1770.0,5.749
-124.1,26.0,0,0,0,1,1633.0,1.9741
-122.31,25.0,0,0,1,0,3883.0,3.9
-117.0,35.0,1,0,0,0,2114.0,5.5
-121.19,26.0,0,1,0,0,1937.0,6.1185
-122.29,52.0,0,0,1,0,3171.0,3.1795
-116.91,13.0,0,1,0,0,4651.500000000011,2.3169
-117.92,18.0,1,0,0,0,2895.0,5.4716
-117.7,21.0,1,0,0,0,2208.0,3.5915
-121.47,17.0,0,1,0,0,1554.0,3.2174
-117.96,23.0,1,0,0,0,4417.0,5.3428
-116.97,23.0,0,0,0,1,1262.0,2.5625
-117.99,15.0,0,1,0,0,2180.0,2.875
-121.96,32.0,1,0,0,0,1484.0,5.2019
-118.36,34.0,1,0,0,0,3677.0,6.15921
-117.17,15.0,1,0,0,0,3313.0,2.7986
-117.66,20.0,0,1,0,0,2462.0,3.2321
-118.29,19.0,1,0,0,0,3013.0,2.5386
-122.01,11.0,1,0,0,0,2559.0,4.1847
-117.12,16.0,1,0,0,0,1710.0,4.1641
-117.25,10.0,0,0,0,1,4651.500000000011,6.15921
-122.46,16.0,0,0,0,1,4651.500000000011,4.8096
-117.97,25.0,1,0,0,0,1295.0,2.7157
-118.17,21.0,0,1,0,0,2370.0,2.7361
-122.07,25.0,0,0,1,0,4524.0,4.7083
-123.0,33.0,0,0,0,1,1565.0,2.6726
-118.45,23.0,1,0,0,0,4099.0,3.7549
-121.84,43.0,0,1,0,0,2976.0,2.2621
-121.87,17.0,1,0,0,0,3719.0,6.15921
-119.68,7.0,0,1,0,0,2855.0,4.2066
-121.9,16.0,1,0,0,0,2998.0,3.7622
-117.89,44.0,1,0,0,0,2126.0,5.1923
-120.08,18.0,0,0,0,1,2375.0,4.2222
-120.95,43.0,0,1,0,0,1561.0,1.9038
-116.46,25.0,0,1,0,0,1137.0,1.9038
-118.49,27.0,1,0,0,0,4651.500000000011,6.15921
-118.27,30.0,1,0,0,0,941.0,1.9531
-120.13,22.0,0,1,0,0,2465.0,2.875
